CategoryID,CategoryNumber,CategoryName
152137,4,Product Quality
152138,2,Customer Service
152139,3,Pricing
152140,4,User Experience
152141,1,Delivery
152142,2,Delivery
152143,5,Delivery
152144,5,Delivery
152145,2,Customer Service
152146,2,Delivery
152147,3,Customer Service
152148,3,Product Quality
152149,2,Product Quality
152150,2,Pricing
152151,4,Delivery
152152,4,Product Quality
152153,4,User Experience
152154,2,Product Quality
152155,3,Customer Service
152156,3,Customer Service
152157,4,Delivery
152158,5,Delivery
152159,2,Product Quality
152160,2,Product Quality
152161,1,Delivery
152162,4,Delivery
152163,2,Product Quality
152164,2,Customer Service
152165,5,Product Quality
152166,1,User Experience
152167,3,User Experience
152168,3,Product Quality
152169,3,Product Quality
152170,1,Product Quality
152171,5,Product Quality
152172,1,User Experience
152173,4,Product Quality
152174,2,User Experience
152175,5,User Experience
152176,2,Pricing
152177,4,Customer Service
152178,4,Customer Service
152179,4,Customer Service
152180,2,Product Quality
152181,1,Product Quality
152182,5,Customer Service
152183,2,User Experience
152184,3,Delivery
152185,5,Product Quality
152186,4,Product Quality
152187,2,User Experience
152188,4,Customer Service
152189,5,User Experience
152190,5,Customer Service
152191,4,User Experience
152192,4,Product Quality
152193,5,Pricing
152194,2,Product Quality
152195,5,Customer Service
152196,4,Customer Service
152197,3,Pricing
152198,2,Product Quality
152199,1,Product Quality
152200,1,User Experience
152201,5,Delivery
152202,2,Product Quality
152203,4,Product Quality
152204,4,Pricing
152205,2,Pricing
152206,1,Pricing
152207,1,Pricing
152208,3,User Experience
152209,5,Product Quality
152210,1,Pricing
152211,4,Pricing
152212,4,User Experience
152213,1,Customer Service
152214,3,Customer Service
152215,1,Product Quality
152216,5,User Experience
152217,4,User Experience
152218,1,Pricing
152219,4,Customer Service
152220,5,Product Quality
152221,1,Delivery
152222,3,User Experience
152223,2,Product Quality
152224,2,Pricing
152225,5,User Experience
152226,3,User Experience
152227,2,Delivery
152228,5,Delivery
152229,2,User Experience
152230,3,Product Quality
152231,1,Customer Service
152232,4,Product Quality
152233,5,Delivery
152234,3,Customer Service
152235,1,Pricing
152236,5,Pricing
152237,2,Delivery
152238,3,User Experience
152239,3,Pricing
152240,2,Pricing
152241,2,Pricing
152242,5,Delivery
152243,3,Customer Service
152244,1,Delivery
152245,1,Pricing
152246,2,Delivery
152247,5,Customer Service
152248,3,Delivery
152249,3,Delivery
152250,4,User Experience
152251,4,User Experience
152252,1,Customer Service
152253,2,Customer Service
152254,4,Product Quality
152255,2,Customer Service
152256,1,User Experience
152257,1,Customer Service
152258,2,Customer Service
152259,5,Delivery
152260,1,User Experience
152261,5,Pricing
152262,3,Customer Service
152263,5,Customer Service
152264,1,Customer Service
152265,5,User Experience
152266,4,Product Quality
152267,4,Delivery
152268,1,Customer Service
152269,3,Pricing
152270,3,Delivery
152271,1,Product Quality
152272,5,Product Quality
152273,5,Delivery
152274,4,Delivery
152275,3,User Experience
152276,3,Delivery
152277,2,Product Quality
152278,2,User Experience
152279,1,Customer Service
152280,2,User Experience
152281,5,Customer Service
152282,3,Delivery
152283,3,Product Quality
152284,4,Product Quality
152285,3,Product Quality
152286,1,Delivery
152287,4,Pricing
152288,5,Product Quality
152289,3,Pricing
152290,2,Delivery
152291,2,Product Quality
152292,1,Product Quality
152293,2,Pricing
152294,3,Pricing
152295,1,Product Quality
152296,4,User Experience
152297,1,Customer Service
152298,3,Customer Service
152299,5,Customer Service
152300,2,Delivery
152301,5,Customer Service
152302,1,User Experience
152303,5,User Experience
152304,4,Product Quality
152305,2,Customer Service
152306,5,Pricing
152307,5,Delivery
152308,1,User Experience
152309,5,User Experience
152310,1,Delivery
152311,3,Customer Service
152312,1,Product Quality
152313,4,Delivery
152314,2,Product Quality
152315,3,User Experience
152316,5,User Experience
152317,3,Product Quality
152318,5,User Experience
152319,3,Customer Service
152320,3,Customer Service
152321,5,Customer Service
152322,4,Customer Service
152323,3,Product Quality
152324,5,Delivery
152325,4,Pricing
152326,3,Pricing
152327,1,Product Quality
152328,5,User Experience
152329,2,Delivery
152330,3,Product Quality
152331,3,Product Quality
152332,2,Customer Service
152333,3,User Experience
152334,1,User Experience
152335,2,User Experience
152336,1,Pricing
152337,3,Delivery
152338,3,Customer Service
152339,5,Customer Service
152340,5,Product Quality
152341,1,Pricing
152342,2,User Experience
152343,1,Pricing
152344,4,Customer Service
152345,1,Customer Service
152346,3,Pricing
152347,4,Product Quality
152348,5,User Experience
152349,3,Product Quality
152350,1,Pricing
152351,4,Delivery
152352,2,Product Quality
152353,3,User Experience
152354,1,Customer Service
152355,3,Product Quality
152356,5,Customer Service
152357,5,Customer Service
152358,5,Customer Service
152359,4,Pricing
152360,2,Product Quality
152361,3,Delivery
152362,4,Delivery
152363,1,Product Quality
152364,5,Product Quality
152365,3,User Experience
152366,1,Delivery
152367,2,Pricing
152368,5,Delivery
152369,3,Delivery
152370,2,User Experience
152371,4,Pricing
152372,5,Delivery
152373,3,Product Quality
152374,5,Customer Service
152375,3,Customer Service
152376,4,User Experience
152377,5,Customer Service
152378,3,Customer Service
152379,5,User Experience
152380,3,Delivery
152381,3,Pricing
152382,4,Delivery
152383,2,Pricing
152384,1,Pricing
152385,4,Product Quality
152386,2,User Experience
152387,4,User Experience
152388,3,Customer Service
152389,4,Product Quality
152390,3,User Experience
152391,3,Product Quality
152392,2,Customer Service
152393,2,User Experience
152394,4,Product Quality
152395,3,Delivery
152396,5,Delivery
152397,3,Delivery
152398,2,Pricing
152399,4,Customer Service
152400,2,User Experience
152401,1,User Experience
152402,2,User Experience
152403,2,Delivery
152404,1,Delivery
152405,5,Product Quality
152406,3,Pricing
152407,2,Pricing
152408,5,Product Quality
152409,3,Delivery
152410,3,User Experience
152411,1,User Experience
152412,2,Delivery
152413,4,Product Quality
152414,5,Product Quality
152415,4,Customer Service
152416,2,User Experience
152417,1,Customer Service
152418,1,Customer Service
152419,4,Delivery
152420,5,Product Quality
152421,4,Customer Service
152422,2,Product Quality
152423,3,Product Quality
152424,3,Pricing
152425,4,Customer Service
152426,3,Customer Service
152427,3,Pricing
152428,2,Customer Service
152429,4,Delivery
152430,4,Delivery
152431,1,Pricing
152432,2,Product Quality
152433,4,Pricing
152434,1,Delivery
152435,3,Pricing
152436,5,Delivery
152437,5,User Experience
152438,5,Delivery
152439,2,Delivery
152440,1,Product Quality
152441,1,Pricing
152442,1,Product Quality
152443,2,Delivery
152444,4,Pricing
152445,2,Pricing
152446,4,User Experience
152447,4,Product Quality
152448,2,Product Quality
152449,4,Customer Service
152450,3,User Experience
152451,3,Customer Service
152452,1,Customer Service
152453,3,Product Quality
152454,1,User Experience
152455,5,Delivery
152456,4,Pricing
152457,4,Customer Service
152458,2,Delivery
152459,3,Delivery
152460,3,Product Quality
152461,4,Delivery
152462,4,Customer Service
152463,1,Customer Service
152464,4,Delivery
152465,4,Pricing
152466,1,Pricing
152467,1,Product Quality
152468,4,User Experience
152469,4,Product Quality
152470,4,Pricing
152471,4,Pricing
152472,3,Customer Service
152473,5,Product Quality
152474,2,Customer Service
152475,3,Delivery
152476,3,Customer Service
152477,1,Customer Service
152478,2,Customer Service
152479,5,Pricing
152480,3,Pricing
152481,1,Customer Service
152482,3,Customer Service
152483,4,Product Quality
152484,4,Product Quality
152485,2,Pricing
152486,5,Delivery
152487,1,Pricing
152488,3,Delivery
152489,5,Pricing
152490,1,Delivery
152491,5,Pricing
152492,5,Delivery
152493,1,Delivery
152494,3,Product Quality
152495,1,Product Quality
152496,5,Delivery
152497,3,User Experience
152498,5,Product Quality
152499,1,Customer Service
152500,3,Pricing
152501,1,Delivery
152502,5,User Experience
152503,4,Pricing
152504,3,Pricing
152505,5,Pricing
152506,3,Pricing
152507,1,Delivery
152508,3,User Experience
152509,1,Customer Service
152510,2,Customer Service
152511,2,Delivery
152512,3,Pricing
152513,2,Delivery
152514,5,Delivery
152515,4,Pricing
152516,4,Delivery
152517,2,Customer Service
152518,3,Delivery
152519,3,Customer Service
152520,3,Product Quality
152521,4,Pricing
152522,4,Product Quality
152523,3,User Experience
152524,2,Customer Service
152525,2,User Experience
152526,2,Product Quality
152527,3,User Experience
152528,3,Customer Service
152529,4,Product Quality
152530,3,Delivery
152531,5,Pricing
152532,1,Customer Service
152533,2,User Experience
152534,5,Product Quality
152535,5,Delivery
152536,5,User Experience
152537,5,Pricing
152538,1,Delivery
152539,4,Product Quality
152540,3,Customer Service
152541,3,Product Quality
152542,3,User Experience
152543,2,Pricing
152544,3,Product Quality
152545,4,Pricing
152546,2,User Experience
152547,5,Customer Service
152548,1,User Experience
152549,3,Delivery
152550,4,Customer Service
152551,2,User Experience
152552,5,Delivery
152553,4,Product Quality
152554,3,Delivery
152555,4,Delivery
152556,3,Customer Service
152557,2,Pricing
152558,2,Product Quality
152559,4,Product Quality
152560,4,User Experience
152561,3,Pricing
152562,4,Delivery
152563,3,User Experience
152564,1,Delivery
152565,3,User Experience
152566,5,Pricing
152567,2,Delivery
152568,3,Product Quality
152569,5,Delivery
152570,5,User Experience
152571,3,Pricing
152572,4,Customer Service
152573,5,User Experience
152574,2,User Experience
152575,5,User Experience
152576,4,Customer Service
152577,2,Pricing
152578,2,Pricing
152579,4,Pricing
152580,5,Pricing
152581,3,Customer Service
152582,1,Customer Service
152583,4,Customer Service
152584,1,User Experience
152585,5,Delivery
152586,3,Delivery
152587,1,User Experience
152588,3,Customer Service
152589,3,Delivery
152590,5,User Experience
152591,2,Pricing
152592,4,Product Quality
152593,4,Product Quality
152594,2,Customer Service
152595,2,Pricing
152596,5,Customer Service
152597,4,Pricing
152598,4,User Experience
152599,4,Product Quality
152600,5,Product Quality
152601,5,Product Quality
152602,2,Delivery
152603,3,Delivery
152604,1,Pricing
152605,5,Delivery
152606,2,Pricing
152607,3,Product Quality
152608,4,User Experience
152609,4,Pricing
152610,5,Product Quality
152611,3,Delivery
152612,3,Pricing
152613,5,User Experience
152614,2,Product Quality
152615,2,User Experience
152616,4,Delivery
152617,2,Customer Service
152618,3,User Experience
152619,2,Customer Service
152620,5,Customer Service
152621,2,Pricing
152622,3,User Experience
152623,2,Pricing
152624,4,Customer Service
152625,3,Delivery
152626,5,User Experience
152627,4,Delivery
152628,5,Pricing
152629,1,User Experience
152630,2,Product Quality
152631,5,Product Quality
152632,2,User Experience
152633,4,Customer Service
152634,3,Delivery
152635,2,Product Quality
152636,4,Delivery
152637,5,Delivery
152638,3,Pricing
152639,1,Product Quality
152640,5,Pricing
152641,4,Product Quality
152642,2,Customer Service
152643,4,Delivery
152644,5,Product Quality
152645,5,Pricing
152646,3,User Experience
152647,5,Customer Service
152648,2,User Experience
152649,2,Customer Service
152650,5,User Experience
152651,4,Customer Service
152652,5,Product Quality
152653,5,Customer Service
152654,4,Customer Service
152655,4,Customer Service
152656,3,Delivery
152657,2,Product Quality
152658,3,Delivery
152659,3,Product Quality
152660,4,Pricing
152661,1,Customer Service
152662,5,Pricing
152663,5,Delivery
152664,3,Delivery
152665,5,Product Quality
152666,5,Delivery
152667,2,Customer Service
152668,1,User Experience
152669,2,Customer Service
152670,3,Delivery
152671,1,Delivery
152672,3,Pricing
152673,5,Delivery
152674,4,Pricing
152675,2,Customer Service
152676,5,Product Quality
152677,4,Customer Service
152678,1,Pricing
152679,1,Customer Service
152680,4,Product Quality
152681,3,User Experience
152682,5,Product Quality
152683,5,Delivery
152684,4,User Experience
152685,1,User Experience
152686,1,Product Quality
152687,4,Product Quality
152688,1,Pricing
152689,1,Delivery
152690,1,Customer Service
152691,1,Delivery
152692,2,Delivery
152693,1,Product Quality
152694,3,Customer Service
152695,5,Delivery
152696,1,Pricing
152697,3,Pricing
152698,5,Customer Service
152699,3,Customer Service
152700,1,Customer Service
152701,1,User Experience
152702,1,User Experience
152703,4,User Experience
152704,1,Pricing
152705,3,Product Quality
152706,1,Customer Service
152707,1,Delivery
152708,3,User Experience
152709,1,User Experience
152710,2,Product Quality
152711,3,Product Quality
152712,5,Delivery
152713,2,Pricing
152714,2,User Experience
152715,3,Customer Service
152716,5,Product Quality
152717,1,Product Quality
152718,4,User Experience
152719,4,Delivery
152720,4,Pricing
152721,1,Product Quality
152722,4,Product Quality
152723,2,Product Quality
152724,3,User Experience
152725,2,Customer Service
152726,3,Product Quality
152727,1,Customer Service
152728,5,Customer Service
152729,5,Product Quality
152730,4,Pricing
152731,2,Delivery
152732,3,User Experience
152733,5,Delivery
152734,5,Customer Service
152735,4,Product Quality
152736,4,Product Quality
152737,3,Delivery
152738,1,Product Quality
152739,3,Product Quality
152740,4,Product Quality
152741,1,Delivery
152742,1,Delivery
152743,5,Product Quality
152744,5,User Experience
152745,5,Customer Service
152746,4,Product Quality
152747,3,Product Quality
152748,2,Delivery
152749,4,Product Quality
152750,4,Pricing
152751,1,Product Quality
152752,4,User Experience
152753,5,Delivery
152754,1,Customer Service
152755,2,Delivery
152756,1,Pricing
152757,2,Pricing
152758,4,Product Quality
152759,3,Product Quality
152760,3,Customer Service
152761,5,User Experience
152762,4,Delivery
152763,2,Pricing
152764,5,Product Quality
152765,1,Customer Service
152766,3,Delivery
152767,2,Delivery
152768,3,Pricing
152769,1,Customer Service
152770,1,Delivery
152771,3,Delivery
152772,3,Pricing
152773,5,Customer Service
152774,3,Customer Service
152775,1,Pricing
152776,4,Product Quality
152777,2,Customer Service
152778,2,Customer Service
152779,4,User Experience
152780,5,Pricing
152781,1,User Experience
152782,1,Customer Service
152783,3,Delivery
152784,2,Delivery
152785,5,Pricing
152786,2,Delivery
152787,5,User Experience
152788,2,User Experience
152789,2,Pricing
152790,5,Pricing
152791,5,Delivery
152792,3,Customer Service
152793,1,Delivery
152794,5,Customer Service
152795,4,Pricing
152796,3,User Experience
152797,5,Product Quality
152798,2,User Experience
152799,1,Delivery
152800,5,Customer Service
152801,4,Customer Service
152802,1,Product Quality
152803,4,User Experience
152804,5,Delivery
152805,3,Pricing
152806,3,User Experience
152807,1,Delivery
152808,1,Pricing
152809,3,Pricing
152810,1,Product Quality
152811,3,Delivery
152812,2,Customer Service
152813,2,Delivery
152814,2,Pricing
152815,3,Product Quality
152816,5,Customer Service
152817,1,Pricing
152818,5,Customer Service
152819,5,Delivery
152820,4,Pricing
